workbook,sheet,row,name,modelNumber,manufacturer,vendor,description,category,price,url,finish,color,collection,is_noise
Product_Master_Audit_Pass.xlsx,Product_Occurrences,251,Hall Bath Finishes & Trim,3500,,,,,3500,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,252,Hall Bath Finishes & Trim,NAPLES,,,,,135.55,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,253,Hall Bath Finishes & Trim,1000,,,,,1000,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,254,Hall Bath Finishes & Trim,K-20000,,,,,139.97500000000002,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,255,Hall Bath Finishes & Trim,41624-18,,,,,173.657,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,256,Hall Bath Finishes & Trim,75150-CZ,,,,,83.424,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,257,Hall Bath Finishes & Trim,74536-CZ,,,,,100.056,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,258,Hall Bath LVT,SI2103090L,,,,,300,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,259,Hall Bath LVT,V4N1H,,,,,41.78900000000001,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,260,Actual Costs,-32595.6866,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,262,Hall Bath,2514,,,,,2514,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,263,Shiloh,1400,,,,,1400,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,264,Hardware,HTTPS,,,,,0,https://dealer.hardwareresources.com/decorative-hardware/cabinet-knobs-pulls/pulls/845-pull.html,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,265,Toilet - Santa Rosa One Piece,HTTPS,,,,,600,https://www.fergusonhome.com/kohler-k-30811/s1886088?uid=4458444,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,267,2000,2000,,,,,2000,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,268,ADD-on for Cabinet,409.7,,,,,409.7,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,269,add on for over Allowance Toilet & Fan,163.05,,,,,163.05,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,270,4000,4000,,,,,4000,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,272,Plumbing,450,,,,,450,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,273,Basement Bath,HTTPS,,,,,50,https://www.fergusonhome.com/moen-t2902nh/s1434096?uid=3372980,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,274,Shower Valve - posi temp,HTTPS,,,,,154,https://www.fergusonhome.com/moen-2570/s136731?uid=2553010,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,275,Neo-Angle Shower Base,HTTPS,,,,,650,https://www.homedepot.com/p/DreamLine-SlimLine-38-in-x-38-in-Neo-Angle-Shower-Tray-in-White-DLT-2038380/204045983,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,276,Shower Drain,HTTPS,,,,,70,https://www.homedepot.com/p/DreamLine-SlimLine-2-in-Round-Shower-Drain-Chrome-DN09X02R01/335486263,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,277,Shower Door,1300,,,,,1300,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,278,LVT,LVT,,,,,3500,https://www.homedepot.com/p/Lifeproof-Pinecrest-Place-Oak-22-MIL-x-8-7-in-W-x-48-in-L-Click-Lock-Waterproof-Luxury-Vinyl-Plank-Flooring-20-1-sq-ft-case-I233111L/327716118,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,279,Stair Nose Cap -9,HTTPS,,,,,36,https://www.homedepot.com/p/Saffron-1-32-in-T-x-1-88-in-W-x-78-7-in-L-Vinyl-Stair-Nose-Molding-VSNP-07518/327714881,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,280,T-Strip -3,HTTPS,,,,,123,https://www.homedepot.com/p/PERFORMANCE-ACCESSORIES-Pinecrest-0-31-in-T-x-2-in-W-x-78-7-in-L-Vinyl-4-in-1-Molding-V4N1H-07518/339181305,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,282,Quartz Close match or Credit $500.00,QUARTZ,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,283,5900,5900,,,,,5900,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,284,-5900,-5900,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,285,-1648.3600500000002,-1648.3600500000002,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,286,11800,11800,,,,,11800,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,287,Lights,700,,,,,700,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,288,Vanity Light - Hall 1,500,,,,,500,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,289,3 - Mirrors,552.03,,,,,552.03,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,290,Hall Mirror,205.66,,,,,205.66,https://www.amazon.com/dp/B0GVNNH87N?ref_=ppx_printOD_title_dt_b_fed_asin_title_0_0&th=1,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,291,Kitchen,100,,,,,100,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,292,Laundry Room,325,,,,,325,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,293,T-Strip Laundry Room (1),2026-06-05 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,294,1700,1700,,,,,1700,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,295,3400,3400,,,,,3400,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,298,Shower Arm & Flange Moen,HTTPS,,,,,99,https://www.fergusonhome.com/moen-s122/s684052?uid=3854722,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,299,Shower Head - Magnitic,HTTPS,,,,,650,https://www.fergusonhome.com/moen-220c5/s1965009?uid=4649838,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,300,Shower Trim Moen,HTTPS,,,,,511,https://www.fergusonhome.com/moen-t2691/s763148?uid=4642690,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,302,Shower Base Left Drain 30x60,HTTPS,,,,,450,https://www.homedepot.com/p/DreamLine-SlimLine-60-in-x-30-in-Single-Threshold-Shower-Pan-Base-in-White-with-Left-Hand-Drain-DLT-1130601/204047279,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,303,Shower Drain Matte Black,HTTPS,,,,,81,https://www.homedepot.com/p/DreamLine-SlimLine-2-in-Round-Shower-Drain-Matte-Black-DN09X02R09/335462360,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,304,Shower Door -,HTTPS,,,,,800,https://www.homedepot.com/p/KOHLER-Levity-56-60-in-W-x-74-in-H-Sliding-Frameless-Shower-Door-in-Matte-Black-with-1-4-in-Thick-Tempered-Glass-K-706015-L-BL/316086051,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,305,Shower Wall Tile 93 sq ft MSI Veneto White Matte 12x24,NVENEWHI1224,,,,,1200,https://www.msisurfaces.com/site-search/?key=Veneto%20White,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,306,Grout 25LB Iron,HTTPS,,,,,86,https://www.flooranddecor.com/tile-grout-installation-materials/laticrete-permacolor-grout%C2%A0-LA107.html?showAll=true,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,307,Caulk Iron,HTTPS,,,,,,https://www.flooranddecor.com/tile-caulk-installation-materials/laticrete-97-iron-latasil-100970193.html,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,308,Schulter Edging 32' Griege,160,,,,,160,https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-height-Transitions/Schluter%C2%AE-SCHIENE/p/A80TSBG,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,309,"Faucet 8""",HTTPS,,,,,500,https://shop.moen.com/products/tv6905?variant=52521614836022,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,311,Quartz - Calacatta Aura Half Bull Nose  10 Sq Ft,800,,,,,800,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,312,"Grab Bars 16""  Vertical at Entrance of Shower",HTTPS,,,,,300,https://www.homedepot.com/p/KOHLER-Rubicon-16-in-Grab-Bar-in-Matte-Black-K-R27241-BL/312230831,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,313,"Grab Bar 24"" Hortizial undeer window",HTTPS,,,,,100,https://www.homedepot.com/p/KOHLER-Rubicon-24-in-Grab-Bar-in-Matte-Black-K-R27242-BL/313609400#overlay,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,314,Whisper Exhaust Fan with Light,HTTPS,,,,,163.053,https://www.fergusonhome.com/panasonic-fv-0510vsl1/s1367152?uid=3217466,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,315,4950,4950,,,,,4950,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,316,Garbage Disposal,1200,,,,,1200,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,317,Sink -,596.4575,,,,,596.4575,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,318,Sink Drains 1,197.015,,,,,197.015,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,319,Faucet,335.575,,,,,335.575,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,320,Electrical,600,,,,,600,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,321,LED Light Penent Fixture (2) BO July,925.05,,,,,925.05,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,322,Cabinets,24000,,,,,24000,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,323,Hardware for Cabinets: QTY: 6 192 pulls,HARDWARE,,,,,315.08,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,324,Hardware for Cabinets:  QTY 27: knobs doors,342.1,,,,,342.1,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,325,Hardware for Cabinets: QTY :  7- 128 pulls,HARDWARE,,,,,155.232,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,326,Space-aid Oven Tray Dividers,151.53,,,,,151.53,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,327,Quartz,6500,,,,,6500,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,328,SolitaJ - Brushed or Polished (Celso Est 100.00 SQ FT ),SOLITAJ,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,329,Tile,200,,,,,200,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,330,Tile,224,,,,,224,https://www.sohostudiocorp.com/product/paula-purroy-como-bossa-5x5.html,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,331,Schulter Edging Ivory 1 piece,2026-04-28 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,332,32500,32500,,,,,32500,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,333,3711.699999999997,3711.699999999997,,,,,3711.699999999997,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,334,Electrical Add - 7862.00,ELECTRICAL,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,335,Garbage Disposal,HTTPS,,,,,400,https://www.fergusonhome.com/insinkerator-badger-5/s434080?uid=2564868,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,336,Sink -,HTTPS,,,,,500,https://www.fergusonhome.com/ruvati-rvm4350/s1437586?uid=3385574,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,337,Faucet -Kohler Crue 1.5 GPM Single Hole Pull Down Kitchen Faucet - Includes Escutcheon,HTTPS,,,,,500,https://www.fergusonhome.com/kohler-k-22972/s1730973?uid=4098135,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,338,Electric,500,,,,,500,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,339,Dining Room Light,2026-03-28 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,340,** Add-on Foyer Light $164.94 Note: Extra Chain,ADD-ON,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,341,Kitchen,HTTPS,,,,,159.137,https://www.fergusonhome.com/amerock-bp55272/s439071?uid=1315570,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,342,Amerock Blackrock 6-5/16 Inch Center to Center Handle Cabinet Pull (5),HTTPS,,,,,51.975,https://www.fergusonhome.com/amerock-bp55278/s439698?uid=1315579,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,343,Hardware for Cabinets: Quanity 14 Knobs / 5 Pulls,300,,,,,300,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,344,Quartz,2026-04-27 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,345,"CF Full Height $3,825.00 +1900",FULL,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,346,Flooring,NAVARRA,,,,,2600,https://www.homedepot.com/p/Lifeproof-Navarra-Maple-22-mil-x-8-7-in-W-x-48-in-L-Click-Lock-Waterproof-Luxury-Vinyl-Plank-Flooring-20-1-sq-ft-case-IT13126L/325477212,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,347,T-Strips  11',HTTPS,,,,,82.2267,https://www.homedepot.com/p/PERFORMANCE-ACCESSORIES-Navarra-0-31-in-T-x-2-in-W-x-78-7-in-L-Vinyl-4-in-1-Molding-V4N1H-08165/339181319,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,348,Stair Nose 7',HTTPS,,,,,65.4696,https://www.homedepot.com/p/PERFORMANCE-ACCESSORIES-Navarra-1-32-in-Thick-x-1-88-in-Wide-x-78-7-in-Length-Vinyl-Stair-Nose-Molding-VSNP-08165/334696524,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,349,Carpet & Padding,464 SQ FT,,,,,2583,https://www.maslandcarpets.com/products/masland-carpets-in-mesa-bella?variant=40380042510390,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,350,Toliets,TOILETS,,,,,1350,https://www.fergusonhome.com/toto-ms776124csfg/s1797886?uid=4250648,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,351,Cap A Treads Need:  14 Risers - 12 Treads,HTTPS,,,,,2200,https://www.homedepot.com/p/Cap-A-Tread-2-Pack-Navarra-Maple-47-in-L-x-12-15-in-W-x-2-28-in-T-Vinyl-Overlay-Stair-Tread-and-Reversible-Riser-01D-CA78096/333401871,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,352,Amaron Stairs Poplar Paint,3230,,,,,3230,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,353,CF Add-ON Full height,1900,,,,,1900,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,354,Bath,2026-04-18 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,357,Tile,HTTPS,,,,,1200,https://happy-floors.com/products/happy-floors-cipriani?variant=45938826051738,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,358,Grout:,100,,,,,100,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,359,Cabinet,HTTPS,,,,,1300,https://www.wayfair.com/storage-organization/pdp/hokku-designs-palace-imports-100-solid-wood-short-bathroom-linen-cabinet-with-doors-drawers-adjustable-shelves-modular-bathroom-laundry-storage-cabinet-32-w-x-3575-h-w112248274.html?piid=843716567,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,360,Door & Trim,HTTPS,,,,,200,https://www.menards.com/main/doors-windows-millwork/interior-doors/interior-slab-doors/mastercraft-reg-prefinished-brite-white-woodgrain-6-panel-interior-door-only/4091687/p-1444448157966-c-12245.htm,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,361,2 - Knobs for Cabinet,HTTPS,,,,,20,https://www.shoptopknobs.com/product/nouveaum379/nouveaum379-1/flat-oval-1-1-2-long-oval-knob-in-brushed-satin-nickel,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,362,3 - Hooks,HTTPS,,,,,87,https://www.wayfair.com/home-improvement/pdp/rebrilliant-clairview-wall-mounted-robe-hook-w000078398.html?piid=477188212,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,363,"(2) 18"" Kohler Towel Bar",K-27383,,,,,88,https://www.amazon.com/dp/B0BHTTQC9G?ref=ppx_yo2ov_dt_b_fed_asin_title&th=1,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,364,"Free Standing Combo 48"" Vanity Open bottom",HTTPS,,,,,1200,https://www.wayfair.com/home/pdp/sand-stable-carrie-48-single-bathroom-vanity-set-w002974012.html?piid=1654995866%2C1654834543,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,365,Faucet Wide Spread or Single Match vanity top,HTTPS,,,,,301.84,https://www.fergusonhome.com/kohler-k-35953-4/s1979782?uid=4852964&searchId=qhFj6cZz3O,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,366,Electric,HTTPS,,,,,450,https://www.fergusonhome.com/elegant-lighting-mre13636/s1604937?uid=3829770,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,368,Toilet Tank,HTTPS,,,,,650,https://www.fergusonhome.com/kohler-k-31620/s1808775?uid=4283423,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,369,Toilet Bowl,HTTPS,,,,,158.899,https://www.fergusonhome.com/kohler-k-31588/s1728651?uid=4091631,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,370,Toilet Seat,HTTPS,,,,,60.5,https://www.fergusonhome.com/kohler-k-31620/s1808775?uid=4283423,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,371,Shower Set-up,HTTPS,,,,,1028.21,https://www.fergusonhome.com/kohler-k-27118-g/s1865987?uid=4410726,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,372,Shower Trim,HTTPS,,,,,443.825,https://www.fergusonhome.com/kohler-k-ts27043-4/s1854449?uid=4388935,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,373,Shower Valve,HTTPS,,,,,126.016,https://www.fergusonhome.com/kohler-k-8304-ks/s1251522?uid=2992369,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,374,"Shower Door 60"" Clear Glass Matte Black",HTTPS,,,,,800,https://www.homedepot.com/p/DreamLine-Essence-56-in-to-60-in-W-x-76-in-H-Sliding-Frameless-Shower-Door-in-Matte-Black-with-Clear-Glass-SHDR-6360760-09/316239133,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,375,Wall Finishes,400,,,,,400,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,376,(3) Hooks two for bath - one for hand towel,HTTPS,,,,,56.961149999999996,https://www.homedepot.com/p/KOHLER-Sundae-J-Shaped-Robe-Hook-in-Matte-Black-R31062-BL/322233200?MERCH=REC-_-pipcollection-_-322231032-_-1-_-n/a-_-n/a-_-n/a-_-n/a-_-n/a,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,378,"Occession 36"" Grab Bar",HTTPS,,,,,408.01,https://www.homedepot.com/p/KOHLER-Occasion-36-in-Grab-Bar-in-Matte-Black-27082-BL/323807581?MERCH=REC-_-rv_cartempty_rr-_-n/a-_-0-_-n/a-_-n/a-_-n/a-_-n/a-_-n/a,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,379,Tile,BATH,,,,,950,https://www.stonepeakceramics.com/product/ikonite-walnut/,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,380,Grout & Caulk Walls & Floor: (40) Latte,HTTPS,,,,,93.89,https://www.flooranddecor.com/tile-grout-installation-materials/laticrete-permacolor-grout%C2%A0-LA107.html?showAll=true,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,381,"Shower Wall Tile 24"" x 48"" 95 SQ FT $432.35",SHOWER,,,,,904.8000000000001,https://www.stonepeakceramics.com/product/ikonite-walnut/,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,382,"Shower Feature Wall Tile 36"" 36"" Niche 10 SQ FT =175.50",SHOWER,,,,,193.05,https://www.msisurfaces.com/natural-stone-mosaics/cecily-pattern-polished/,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,383,Shower Floor tile 4” x 4” Hexagon 18 SQ FT =$627.30,SHOWER,,,,,730.03,https://www.stonepeakceramics.com/product/ikonite-walnut/,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,384,Grout & Caulk Walls & Floor: (40) Latte (4) 8lb,HTTPS,,,,,35.062175,https://www.flooranddecor.com/tile-grout-installation-materials/laticrete-permacolor-grout%C2%A0-LA107.html?showAll=true,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,385,Grout & Caulk Feature Tile Niche: (44) Bright White  8 lb,HTTPS,,,,,22.072175,https://www.flooranddecor.com/tile-grout-installation-materials/laticrete-permacolor-grout%C2%A0-LA107.html?showAll=true,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,386,Schluter edge is A100TSC texture beige 10' (4) or (6) 8',SCHLUTER,,,,,173.778,https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-height-Transitions/Schluter%C2%AE-SCHIENE/p/A100TSC?siteUid=schluter-us&siteName=schluter.com,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,387,Shower Drain Schulter options or pattern,134.20000000000002,,,,,88,https://www.schluter.com/schluter-us/en_US/Shower-System/Drains/Shower-Drains/Schluter%C2%AE-KERDI-DRAIN/p/KDIF4GRKMGSD6?facets=false&productTypeCode=DK,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,388,105,105,,,,,105,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,389,-4450,-4450,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,390,Over / Under Allowances,3539.678175,,,,,3539.678175,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,392,LVP Flooring Walnut Glen 24 SQ FT,HTTPS,,,,,200,https://www.homedepot.com/p/Lifeproof-Walnut-Glen-22-MIL-x-7-4-in-W-x-47-8-L-Waterproof-Click-Lock-Luxury-Vinyl-Plank-Flooring-19-8-sqft-case-67400-500-07B47/328123953,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,393,1-T Strip,HTTPS,,,,,41.11335,https://www.homedepot.com/p/PERFORMANCE-ACCESSORIES-Walnut-Glen-0-31-in-T-x-2-in-W-x-78-7-in-L-Vinyl-4-in-1-Molding-V4N1H-07649/339181153,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,394,Shower Head - Combo Retro Fit,HTTPS,,,,,1000,https://www.fergusonhome.com/kohler-k-27118-g/s1865987?uid=4410726,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,396,Valve,HTTPS,,,,,116,https://www.fergusonhome.com/kohler-k-8304-ks/s1251522?uid=2992369,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,397,Tub Spout,HTTPS,,,,,68,https://www.fergusonhome.com/kohler-k-28563/s1733720?uid=4101127,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,398,Tub Drain -Kingston Brass,HTTPS,,,,,55,https://www.fergusonhome.com/kingston-brass-dll20/s478717?uid=3673997,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,399,tub overflow - Kingston Brass,HTTPS,,,,,45,https://www.fergusonhome.com/kingston-brass-dtt10/s483276?uid=3674010,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,401,Faucet with Drain,HTTPS,,,,,280,https://www.fergusonhome.com/kohler-k-37891-4/s2060938?uid=5032946,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,402,Toilet Cimarron Bowl,HTTPS,,,,,449,https://www.fergusonhome.com/kohler-k-31640-dry/s2053585?uid=4930731,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,403,Toilet Cimarron Tank,K31614,,,,,158.906,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,405,"Vanity Light 24""",300,,,,,300,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,406,Sentrel - White Pearl,1900,,,,,1900,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,407,4- Corner Metal Basket mounted,2026-04-12 00:00:00,,,,,54.1,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,408,"Vanity - 24"" x 18"" Hartford Flat Panel - Almond - White Oak",2600,,,,,2600,,,,,0
